2024-01-07 23:29:58,545 INFO    StreamThr :12759 [internal.py:wandb_internal():86] W&B internal server running at pid: 12759, started at: 2024-01-07 23:29:58.544900
2024-01-07 23:29:58,546 DEBUG   HandlerThread:12759 [handler.py:handle_request():146] handle_request: status
2024-01-07 23:29:58,548 INFO    WriterThread:12759 [datastore.py:open_for_write():85] open: /home/anto/University/Driving-Visual-Attention/wandb/run-20240107_232958-cwahf6ue/run-cwahf6ue.wandb
2024-01-07 23:29:58,549 DEBUG   SenderThread:12759 [sender.py:send():382] send: header
2024-01-07 23:29:58,678 DEBUG   SenderThread:12759 [sender.py:send():382] send: run
2024-01-07 23:29:59,180 INFO    SenderThread:12759 [dir_watcher.py:__init__():211] watching files in: /home/anto/University/Driving-Visual-Attention/wandb/run-20240107_232958-cwahf6ue/files
2024-01-07 23:29:59,181 INFO    SenderThread:12759 [sender.py:_start_run_threads():1136] run started: cwahf6ue with start time 1704666598.544762
2024-01-07 23:29:59,188 DEBUG   HandlerThread:12759 [handler.py:handle_request():146] handle_request: check_version
2024-01-07 23:29:59,188 DEBUG   SenderThread:12759 [sender.py:send_request():409] send_request: check_version
2024-01-07 23:29:59,302 DEBUG   HandlerThread:12759 [handler.py:handle_request():146] handle_request: run_start
2024-01-07 23:29:59,325 DEBUG   HandlerThread:12759 [system_info.py:__init__():32] System info init
2024-01-07 23:29:59,325 DEBUG   HandlerThread:12759 [system_info.py:__init__():47] System info init done
2024-01-07 23:29:59,325 INFO    HandlerThread:12759 [system_monitor.py:start():194] Starting system monitor
2024-01-07 23:29:59,325 INFO    SystemMonitor:12759 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-07 23:29:59,326 INFO    HandlerThread:12759 [system_monitor.py:probe():214] Collecting system info
2024-01-07 23:29:59,326 INFO    SystemMonitor:12759 [interfaces.py:start():190] Started cpu monitoring
2024-01-07 23:29:59,326 INFO    SystemMonitor:12759 [interfaces.py:start():190] Started disk monitoring
2024-01-07 23:29:59,327 INFO    SystemMonitor:12759 [interfaces.py:start():190] Started gpu monitoring
2024-01-07 23:29:59,327 INFO    SystemMonitor:12759 [interfaces.py:start():190] Started memory monitoring
2024-01-07 23:29:59,328 INFO    SystemMonitor:12759 [interfaces.py:start():190] Started network monitoring
2024-01-07 23:29:59,351 DEBUG   HandlerThread:12759 [system_info.py:probe():196] Probing system
2024-01-07 23:29:59,355 DEBUG   HandlerThread:12759 [system_info.py:_probe_git():181] Probing git
2024-01-07 23:29:59,363 DEBUG   HandlerThread:12759 [system_info.py:_probe_git():189] Probing git done
2024-01-07 23:29:59,363 DEBUG   HandlerThread:12759 [system_info.py:probe():244] Probing system done
2024-01-07 23:29:59,363 DEBUG   HandlerThread:12759 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-01-07T22:29:59.351797', 'startedAt': '2024-01-07T22:29:58.541468', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'git@github.com:antoscardi/Driving-Visual-Attention.git', 'commit': '59ea5a1d4a57c5e125803e0524c199a2eff5124a'}, 'email': 'antonio.scard97@gmail.com', 'root': '/home/anto/University/Driving-Visual-Attention', 'host': 'anto', 'username': 'anto', 'executable': '/home/anto/Apps/Anaconda3/envs/dlib/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2.7338333333333336, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 4.206, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 4.35, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.6, 'min': 800.0, 'max': 5000.0}], 'disk': {'/': {'total': 455.9816589355469, 'used': 297.9878273010254}}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 15.438182830810547}}
2024-01-07 23:29:59,363 INFO    HandlerThread:12759 [system_monitor.py:probe():224] Finished collecting system info
2024-01-07 23:29:59,364 INFO    HandlerThread:12759 [system_monitor.py:probe():227] Publishing system info
2024-01-07 23:29:59,364 DEBUG   HandlerThread:12759 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-07 23:29:59,364 DEBUG   HandlerThread:12759 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-07 23:29:59,364 DEBUG   HandlerThread:12759 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-01-07 23:30:00,182 INFO    Thread-12 :12759 [dir_watcher.py:_on_file_created():271] file/dir created: /home/anto/University/Driving-Visual-Attention/wandb/run-20240107_232958-cwahf6ue/files/requirements.txt
2024-01-07 23:30:00,182 INFO    Thread-12 :12759 [dir_watcher.py:_on_file_created():271] file/dir created: /home/anto/University/Driving-Visual-Attention/wandb/run-20240107_232958-cwahf6ue/files/conda-environment.yaml
2024-01-07 23:30:01,181 INFO    Thread-12 :12759 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/anto/University/Driving-Visual-Attention/wandb/run-20240107_232958-cwahf6ue/files/conda-environment.yaml
2024-01-07 23:30:01,268 DEBUG   HandlerThread:12759 [system_info.py:_save_conda():87] Saving conda packages done
